ID,Policy_Start_Date,Policy_End_Date,Gender,Age,First_Transaction_Date,No_Pol,Car_Category,Subject_Car_Colour,Subject_Car_Make,LGA_Name,State,ProductName,target
ID_4X54V1V,54,42,1,42.0,54,1,8,4,67,160,73,5,0
ID_NOIXGPF,54,42,1,12.0,54,2,8,4,67,160,73,6,0
ID_UR3VUI0,54,42,2,62.0,54,1,8,37,67,38,73,1,0
ID_MR20VIA,54,42,1,12.0,54,2,2,37,58,160,73,6,0
ID_G7H87I8,54,42,0,30.0,54,2,8,37,67,103,46,2,0
ID_J74NBYM,54,42,0,78.0,54,1,8,37,67,103,46,5,0
ID_WRDTQ92,54,42,1,63.0,54,1,8,37,67,103,46,5,0
ID_OVFEGAZ,54,42,0,51.0,54,1,8,37,29,103,46,5,0
ID_5X0ECIE,54,42,1,40.0,54,1,8,7,67,249,108,1,1
ID_09OYXKX,54,42,0,65.0,54,1,8,22,49,160,73,5,0
ID_Z291MTH,54,42,0,50.0,54,1,8,4,49,160,73,5,0
ID_BARM7WH,54,42,1,43.0,54,1,0,4,67,249,108,1,0
ID_HN5O9UE,54,42,1,33.0,54,1,8,22,67,160,73,1,0
ID_7CZ1GMX,54,42,1,63.0,54,1,8,4,67,158,73,1,0
ID_6ICPY35,54,41,1,35.0,54,1,8,0,67,247,73,1,1
ID_JTKJJV6,54,42,1,12.0,54,2,2,0,58,160,73,6,0
ID_NYYHBBK,54,42,1,12.0,54,2,2,4,42,160,73,6,0
ID_MJLBTZ4,54,42,1,40.0,54,1,8,7,67,160,73,1,0
ID_1F3Y9PC,54,42,1,35.0,54,1,8,7,67,160,73,5,0
ID_FYTIS8L,54,42,1,12.0,54,2,8,4,42,160,73,6,0
ID_FFNHTO4,54,42,1,1.0,54,1,8,4,67,160,73,5,0
ID_TDNAVGZ,54,42,0,41.15399093164514,54,1,8,26,49,247,73,1,0
ID_T4YCSYC,54,42,1,48.0,54,2,8,4,38,238,23,1,0
ID_947A7JL,54,42,1,32.0,54,1,8,0,67,158,73,1,0
ID_H37FNUP,54,42,0,76.0,54,1,8,4,38,237,73,1,0
ID_IFDOYEB,54,42,0,41.15399093164514,54,1,2,30,21,247,73,1,0
ID_X6CBL74,54,41,1,35.0,54,1,8,30,67,247,73,1,1
ID_R284IQY,54,42,1,12.0,54,2,8,30,58,160,73,6,0
ID_DAXXGUG,54,42,1,49.0,54,1,8,30,38,160,73,5,0
ID_042RNAI,54,42,1,40.0,54,1,8,30,26,160,73,5,0
ID_KAFMGEF,54,42,1,50.0,54,1,8,30,29,160,73,5,0
ID_9BGYNPD,54,42,2,20.0,54,2,8,4,49,39,73,1,0
ID_OGNFXN4,54,41,1,35.0,54,1,8,4,67,39,73,1,0
ID_8YSCI3U,54,23,1,41.0,54,1,8,4,67,238,23,1,0
ID_7FFQ9NO,55,44,1,33.0,55,1,8,37,49,23,10,1,0
ID_1M3EQD8,55,43,1,50.0,55,1,8,37,67,23,10,5,0
ID_6OQX8ZV,55,43,0,72.0,55,1,8,0,52,185,81,5,0
ID_6MRNO1C,55,43,1,37.0,55,1,8,37,67,23,10,1,1
ID_MGJRL9H,55,43,0,60.0,55,1,8,0,67,185,81,5,0
ID_LJX0BJR,55,43,1,35.0,55,1,8,4,67,194,23,1,1
ID_WUIMXJJ,55,43,1,41.0,55,1,8,37,67,23,10,5,0
ID_RCXTOE8,55,43,0,20.0,55,3,8,4,67,160,73,6,0
ID_X90TJ96,55,43,0,43.0,55,1,8,37,48,35,14,1,0
ID_YOC28J1,55,43,1,37.0,55,1,8,4,67,35,14,1,1
ID_AHQ0NF1,55,43,0,20.0,55,3,2,4,49,160,73,6,0
ID_KK0N5TN,55,43,1,45.0,55,1,8,4,26,169,77,2,0
ID_0MM2LNR,55,13,1,72.0,55,2,8,37,67,206,23,1,0
ID_1MGULWD,55,43,1,40.0,55,1,8,37,38,206,23,5,0
ID_IZ580CC,55,43,0,20.0,55,3,2,0,67,160,73,6,0
ID_9XAOUJS,55,43,1,53.0,55,1,8,0,2,84,39,5,0
ID_PS8K01Z,55,43,1,50.0,55,1,8,4,26,35,14,5,0
ID_GKROMRM,55,43,1,35.0,55,1,8,4,67,194,23,1,0
ID_QVU91RV,55,43,1,50.0,55,1,8,0,49,247,73,5,0
ID_M1GOEOV,55,43,0,50.0,55,1,8,0,67,247,73,5,0
ID_Y7EANZX,55,43,0,50.0,55,1,8,0,26,84,39,5,0
ID_BC0DM9L,55,43,0,20.0,55,3,2,22,67,160,73,6,0
ID_KO2ST7Y,55,13,1,72.0,55,2,8,25,67,206,23,1,0
ID_BU5ZV38,55,43,1,50.0,55,1,8,25,49,206,23,5,0
ID_ZDDUGGZ,55,43,0,58.0,55,1,8,25,50,206,23,5,0
ID_EBULPRL,55,43,1,37.0,55,1,8,4,67,103,46,1,0
ID_3R0WO0L,55,43,1,42.0,55,1,8,4,7,103,46,5,0
ID_PY7D17K,55,37,1,41.15399093164514,55,1,8,38,17,247,73,0,1
ID_LB0UKEK,55,43,1,2.0,55,1,8,25,67,206,23,5,0
ID_ZAZ42PW,55,43,1,40.0,55,1,8,37,67,247,73,5,0
ID_320Z5ZI,55,43,1,66.0,55,1,2,37,15,247,73,1,0
ID_8DCLY9J,55,43,1,50.0,55,1,8,37,67,247,73,5,0
ID_2VXQBD4,55,43,0,27.0,55,1,8,4,29,247,73,1,0
ID_PVMQL09,55,43,1,40.0,55,1,8,4,67,247,73,5,0
ID_D5ZF1XJ,55,43,0,42.0,55,1,8,4,67,247,73,5,0
ID_8G6XZZJ,55,43,0,1.0,55,1,8,0,67,247,73,1,0
ID_ZPSBBI3,55,43,1,66.0,55,1,2,37,15,247,73,1,1
ID_6BNIRSR,56,44,0,71.0,56,1,2,26,67,107,48,1,0
ID_GW2JHDV,56,44,1,48.0,56,2,8,22,67,187,82,5,0
ID_2H00MXY,56,44,0,41.0,56,1,8,22,29,204,89,1,0
ID_1F5DBGC,56,44,0,76.0,56,1,8,22,42,204,89,1,1
ID_LDEVXR5,56,44,0,35.0,56,2,8,26,67,204,89,1,0
ID_PSVEE6N,56,44,1,43.0,56,1,8,26,67,204,89,5,0
ID_8W8D58A,56,41,0,6.0,56,1,2,4,67,107,48,1,0
ID_PWFZLR6,56,44,2,11.0,56,2,8,26,69,107,48,1,0
ID_C7UE65D,56,44,0,56.0,56,1,8,0,67,107,48,1,1
ID_C8OYBC9,56,44,1,35.0,56,1,8,4,67,69,23,1,0
ID_JGNETDV,56,44,1,37.0,56,2,8,4,67,237,73,1,0
ID_TPRMM1F,56,44,1,51.0,56,1,8,26,67,165,73,1,0
ID_GH77VVC,56,44,0,40.0,56,1,8,26,26,165,73,5,0
ID_N8DDQV9,56,44,0,69.0,56,1,8,26,49,16,7,5,0
ID_Y3BV3JR,56,44,1,50.0,56,1,8,26,67,16,7,5,0
ID_CNXBNW9,56,44,1,31.0,56,1,8,0,67,107,48,1,1
ID_CF6MTZY,56,44,1,50.0,56,2,8,22,67,187,82,5,0
ID_DQROM4M,56,44,2,11.0,56,2,8,0,69,107,48,1,0
ID_XQOOAME,56,44,1,50.0,56,1,8,22,67,237,73,5,0
ID_HDH1B4T,56,44,1,44.0,56,1,2,4,50,247,73,1,0
ID_1RMX2RD,56,44,0,33.0,56,1,8,22,26,115,73,5,0
ID_3E1ZEBX,56,44,1,50.0,56,1,8,22,29,237,73,5,0
ID_Q5E6BG5,56,44,1,43.0,56,1,8,4,26,194,23,5,0
ID_VETU4E0,56,44,1,43.0,56,1,8,4,26,194,23,5,0
ID_NMMEO2W,56,44,1,41.0,56,1,2,0,42,194,23,1,0
ID_8UREJW2,56,44,1,27.0,56,1,2,11,67,115,73,1,0
ID_WXRJGFS,56,44,1,66.0,56,1,2,11,49,115,73,5,0
ID_FDMMO77,56,44,0,41.0,56,1,2,4,29,204,89,1,0
ID_U9HVAU8,56,44,1,81.0,56,1,8,4,54,204,89,5,0
ID_DOBIOBR,56,44,1,43.0,56,1,8,4,52,194,23,5,0
ID_9F8ZCC0,56,44,1,76.0,56,1,8,26,67,15,6,1,0
ID_BPX23J5,56,44,0,41.0,56,1,8,26,29,15,6,5,0
ID_ZJM161G,56,44,0,56.0,56,1,8,26,67,15,6,1,0
ID_KUXI9QF,56,44,0,47.0,56,1,8,37,67,120,23,1,0
ID_DILCNAJ,56,44,1,46.0,56,1,8,37,67,120,23,5,0
ID_B9DC4XW,56,44,0,44.0,56,1,8,4,67,11,85,1,0
ID_T1D350E,56,44,0,34.0,56,1,2,26,7,15,6,1,0
ID_NKHJ3T6,56,44,1,61.0,56,1,8,22,67,115,73,1,0
ID_D9BK6H0,57,45,1,37.0,57,1,8,37,67,247,73,1,0
ID_VPXZRI4,57,45,1,40.0,57,1,8,37,26,247,73,5,0
ID_X2ECY2Q,57,45,1,58.0,57,1,8,4,49,16,7,1,0
ID_I627OGQ,57,45,1,32.0,57,1,8,4,26,16,7,5,0
ID_8VH4GWS,57,0,2,20.0,57,3,8,4,26,129,71,0,0
ID_92NQ0EE,57,45,1,41.0,57,1,8,4,67,129,71,5,0
ID_2LDU1GQ,57,45,2,47.0,57,1,8,4,67,160,73,1,0
ID_HZPHKWY,57,45,1,40.0,57,1,8,38,26,247,73,5,0
ID_BBMFMP7,57,45,1,47.0,57,1,2,38,67,158,73,1,0
ID_1LXPRW0,57,45,2,40.0,57,1,8,4,67,160,73,5,0
ID_B02HEQJ,57,45,1,41.0,57,2,8,42,67,212,73,1,1
ID_8MC3W1M,57,45,1,35.0,57,1,8,7,67,212,73,1,1
ID_ELUL6NY,57,45,1,35.0,57,1,8,7,67,247,73,1,0
ID_VR8P6P2,57,45,0,33.0,57,1,2,4,42,212,73,1,0
ID_0EMO48C,57,45,1,50.0,57,1,8,38,50,247,73,0,0
ID_7I0BSP0,57,29,1,31.0,57,1,8,37,67,247,73,1,0
ID_BGWJYUW,57,45,1,35.0,57,1,8,21,42,34,73,1,0
ID_LD2YMEX,57,45,1,40.0,57,1,8,4,48,195,73,5,0
ID_GGEXUYW,57,45,2,72.0,57,1,2,42,67,107,48,1,0
ID_B3AP664,57,45,0,50.0,57,1,8,42,49,107,48,5,0
ID_3XZQP33,57,45,1,41.0,57,2,8,42,67,212,73,1,0
ID_QJ4N584,57,45,1,38.0,57,2,8,42,42,247,73,5,0
ID_H45SNJO,57,45,0,45.0,57,1,2,4,67,160,73,1,0
ID_94MZ8I4,57,45,1,40.0,57,1,8,4,26,160,73,5,0
ID_OKNG5BP,57,45,1,1.0,57,1,8,4,67,160,73,5,0
ID_ZKSW70K,57,45,2,41.0,57,1,8,42,67,107,48,5,0
ID_KMHBG0W,57,45,0,73.0,57,3,2,4,67,160,73,1,0
ID_JORCU5R,57,45,1,30.0,57,1,8,4,67,160,73,5,0
ID_0SG1R6L,57,45,1,40.0,57,1,8,4,26,160,73,5,0
ID_6NP5YNB,57,45,0,73.0,57,3,2,4,67,160,73,1,1
ID_WQI33HT,57,45,0,30.0,57,1,8,4,67,160,73,5,0
ID_QQTS37W,57,0,2,20.0,57,3,8,4,67,129,71,0,0
ID_SFNKQX3,57,45,0,42.0,57,1,8,4,67,195,73,1,0
ID_LKDZGA9,57,45,1,50.0,57,1,8,4,67,160,73,5,0
ID_MM59EWI,58,46,1,47.0,58,2,8,37,67,237,73,1,0
ID_GM3MK1Y,58,46,0,8.0,58,1,8,4,67,237,73,5,0
ID_8Q2HO3L,58,46,1,50.0,58,1,8,4,52,237,73,5,0
ID_6WEBVIM,58,46,1,45.0,58,1,8,4,26,16,7,2,0
ID_7EQAGEM,58,47,0,36.0,58,1,2,11,67,226,104,4,0
ID_H2O2JL9,58,46,0,50.0,58,1,8,4,69,84,39,5,0
ID_R1YTO25,58,46,0,34.0,58,1,2,4,2,226,104,1,0
ID_3L5O75Z,58,46,0,64.0,58,2,2,11,21,226,104,2,0
ID_N5JBEYR,58,46,1,50.0,58,1,8,4,69,84,39,5,0
ID_ORK0V5V,59,47,1,54.0,59,3,8,0,67,237,73,1,0
ID_7BJ6D2Y,59,47,1,35.0,59,1,8,0,29,52,31,1,0
ID_ZD90KOE,59,47,0,49.0,59,1,8,37,67,237,73,5,0
ID_AXJ6OHG,59,47,0,20.0,59,1,8,37,49,157,73,1,0
ID_KLQGFZK,59,47,1,71.0,59,4,2,37,67,52,31,1,0
ID_4VA3HWV,60,48,1,37.0,60,1,8,7,26,15,6,1,0
ID_UVQ2E7U,60,48,1,41.0,60,1,8,7,67,15,6,5,0
ID_PPCY79N,60,48,1,30.0,60,2,8,26,67,152,73,1,0
ID_6K02AYN,60,48,1,39.0,60,1,8,26,67,152,73,5,0
ID_EBRH0OZ,60,48,0,40.0,60,1,8,26,67,152,73,5,0
ID_4GMT4D1,60,14,1,40.0,60,1,8,4,67,234,85,1,0
ID_6XH1BSI,60,48,1,52.0,60,4,8,4,67,247,73,6,0
ID_9ZMEOJK,60,48,1,32.0,60,2,8,0,49,60,23,1,0
ID_JN3DF2A,60,48,1,52.0,60,4,2,4,49,247,73,6,1
ID_8KO0NEY,60,48,1,32.0,60,2,8,4,49,60,23,1,0
ID_2VFX3VT,60,46,1,36.0,60,1,2,26,26,60,23,1,1
ID_8LBVH4H,60,48,1,33.0,60,1,8,0,26,60,23,1,0
ID_5E2S9P0,60,48,1,60.0,60,1,8,0,67,60,23,5,0
ID_FGS1ODY,60,48,1,40.0,60,1,8,0,26,60,23,5,0
ID_W3NKNC0,60,48,1,33.0,60,1,8,0,26,60,23,1,0
ID_C3B5EHF,60,48,0,69.0,60,1,8,1,67,60,23,1,0
ID_9VS1DIZ,60,48,1,50.0,60,1,8,1,67,60,23,5,0
ID_SZ9DVM5,60,48,0,37.0,60,1,2,32,49,115,73,1,0
ID_05R7YFI,60,48,1,37.0,60,1,2,1,42,20,73,1,1
ID_PTNXEOH,60,48,0,41.0,60,1,2,22,42,232,23,1,0
ID_HZM1V0D,60,48,1,50.0,60,1,8,26,67,60,23,5,0
ID_G0XLTX8,60,48,1,52.0,60,4,8,4,67,247,73,6,1
ID_98RNL29,60,14,1,40.0,60,1,8,7,67,234,85,1,0
ID_G24ZQKD,60,48,1,38.0,60,2,8,4,67,234,85,5,0
ID_UOC2QXO,60,48,1,49.0,60,1,2,4,67,160,73,1,0
ID_2AWV271,60,48,1,46.0,60,1,8,4,38,16,7,5,0
ID_EG625JR,60,14,1,40.0,60,1,8,4,67,234,85,1,1
ID_GT9CNC4,60,48,1,60.0,60,1,2,26,2,237,73,2,0
ID_5OX5AHW,60,48,0,55.0,60,1,2,26,42,66,28,1,0
ID_QUTT26K,60,48,1,40.0,60,1,8,26,42,66,28,5,0
ID_J3UQ2D5,60,48,1,43.0,60,2,2,7,67,232,23,1,0
ID_K1DAYFP,60,48,2,30.0,60,2,2,7,67,158,73,0,0
ID_BVSFA2R,60,48,1,37.0,60,1,8,7,67,158,73,5,0
ID_92V8849,60,48,1,49.0,60,1,2,4,40,160,73,1,0
ID_O5G8YNN,60,48,1,45.0,60,1,8,4,67,234,85,5,0
ID_WJE33RT,60,48,1,67.0,60,1,8,7,49,71,23,5,0
ID_SM1D7RL,60,48,1,62.0,60,1,8,7,67,71,23,1,0
ID_TMTJJ9B,60,48,1,50.0,60,1,8,0,58,142,64,5,0
ID_VU740DQ,60,48,1,38.0,60,1,8,0,67,142,64,5,0
ID_VUQYHPG,60,48,1,20.0,60,1,8,0,49,157,73,1,0
ID_Q2104MG,60,14,1,40.0,60,1,8,4,67,234,85,1,1
ID_97EI8VR,60,48,1,45.0,60,1,8,7,67,234,85,5,0
ID_BMED8WJ,60,48,1,41.0,60,1,8,7,67,71,23,5,0
ID_TKWB0G5,60,48,1,49.0,60,1,8,4,67,34,73,1,0
ID_9AZGOJL,61,49,1,32.0,61,1,8,32,67,63,73,1,1
ID_7M76WFN,61,27,1,69.0,61,1,8,4,67,213,93,1,0
ID_9W8RQI9,61,49,1,41.0,61,1,8,0,42,63,73,2,0
ID_28MEXRG,61,49,0,41.0,61,1,8,25,67,15,6,1,0
ID_5YHCDJI,61,49,0,28.0,61,2,8,25,29,15,6,2,0
ID_SRXHJFG,61,49,1,74.0,61,1,2,4,67,213,93,1,0
ID_5SY9RQJ,61,49,1,58.0,61,1,8,4,67,213,93,5,0
ID_ACF23SN,61,49,1,55.0,61,1,8,4,52,213,93,5,0
ID_IDQJ21U,61,49,1,41.0,61,1,8,10,42,247,73,2,0
ID_DNYUTTL,61,49,1,47.0,61,1,2,4,67,159,73,1,0
ID_LPDWQGP,61,49,1,61.0,61,1,2,10,46,247,73,0,1
ID_TRN2MJZ,61,49,1,36.0,61,1,8,26,67,63,73,2,0
ID_XYCROVN,61,49,1,44.0,61,1,8,37,49,84,39,6,0
ID_N79426P,61,49,1,44.0,61,1,8,7,67,84,39,6,0
ID_BYBFVQ2,61,49,1,38.0,61,1,8,22,67,84,39,1,1
ID_ITT9J9C,61,49,1,44.0,61,1,8,22,21,84,39,6,0
ID_HHPN6J7,61,49,1,50.0,61,1,8,22,67,84,39,5,0
ID_DLBIH3T,61,49,1,46.0,61,1,8,22,42,84,39,5,0
ID_O2LCQWD,61,49,1,41.15399093164514,61,2,8,37,67,177,23,1,1
ID_7ARD89E,61,49,1,62.0,61,1,2,4,67,247,73,1,0
ID_TWFP357,61,49,1,32.0,61,1,8,4,67,213,93,1,0
ID_2X7JKYX,61,49,1,44.0,61,1,2,4,21,84,39,6,0
ID_Y7P2HJ0,61,49,0,40.0,61,2,2,4,29,159,73,6,0
ID_I48QQ5I,61,49,0,40.0,61,2,2,1,29,159,73,6,0
ID_5HZ30NN,61,49,1,33.0,61,1,8,1,42,159,73,5,0
ID_GLVOR05,61,49,1,50.0,61,1,8,1,67,159,73,5,0
ID_8C8K4HF,61,49,0,44.0,61,1,2,32,29,159,73,1,1
ID_H4WFAGQ,61,49,1,50.0,61,1,8,32,26,237,73,5,0
ID_ONAWCXD,61,49,0,40.0,61,2,2,32,29,159,73,6,0
ID_BLOCOHT,61,49,1,36.0,61,2,8,37,67,93,99,2,0
ID_S7KPVAQ,61,49,1,20.0,61,2,2,4,21,103,46,1,0
ID_E11Q1BV,61,49,1,44.0,61,1,2,4,50,84,39,6,0
ID_DCRACPV,61,22,1,35.0,61,1,8,4,38,63,73,1,0
ID_FYL6X3F,61,49,1,44.0,61,1,2,4,38,84,39,6,0
ID_LYC4YN5,61,49,0,40.0,61,1,8,4,38,103,46,1,0
ID_XOYUTYM,61,49,1,41.0,61,1,8,4,67,103,46,5,0
ID_TLAI67U,61,49,1,33.0,61,1,8,37,67,120,23,1,0
ID_HGCZ4UU,61,49,1,32.0,61,1,8,37,26,120,23,5,0
ID_QFY9NWB,61,49,1,5.0,61,1,8,37,67,120,23,5,0
ID_H18N1U7,61,49,1,41.15399093164514,61,1,8,37,67,247,73,1,0
ID_A37SBSN,61,49,1,44.0,61,1,8,37,38,84,39,6,0
ID_JWHWJFO,61,49,1,54.0,61,1,2,4,67,247,73,1,0
ID_9HAEC8B,61,49,0,38.0,61,1,2,4,42,20,73,1,0
ID_Z79EVJW,62,50,0,48.0,62,2,2,1,42,160,73,1,1
ID_V39F1P0,62,50,1,28.0,62,1,8,4,67,137,23,1,1
ID_4KA6VAZ,62,50,1,46.0,62,1,2,4,2,84,39,1,0
ID_X9WPOKQ,62,50,0,29.0,62,1,8,4,67,52,31,1,0
ID_X3TKPRD,62,50,1,41.15399093164514,62,1,8,0,13,137,23,5,0
ID_DFKJCSR,62,50,0,39.0,62,2,2,25,42,52,31,1,0
ID_39L9D4B,62,50,0,67.0,62,1,8,4,38,103,46,1,0
ID_ELSV555,62,47,0,64.0,62,1,2,1,67,115,73,1,1
ID_NEZ17VZ,62,50,1,1.0,62,1,8,7,67,137,23,5,0
ID_LQW42FM,62,50,0,61.0,62,1,8,7,67,137,23,5,0
ID_V44K944,62,50,0,47.0,62,1,8,25,67,52,31,5,0
ID_EZIFNSH,62,50,0,55.0,62,1,2,4,67,115,73,1,0
ID_V7BJW15,62,47,0,64.0,62,1,8,4,67,115,73,1,1
ID_DZ0JR8S,62,50,0,41.0,62,1,8,4,22,115,73,1,0
ID_IXNCMKY,62,50,1,50.0,62,1,8,4,67,213,93,5,0
ID_VXY782U,62,50,1,53.0,62,1,2,4,26,213,93,5,0
ID_LATMDPZ,62,50,0,30.0,62,1,8,4,52,115,73,5,0
ID_VNT5MUY,62,14,0,34.0,62,1,2,37,48,153,23,1,1
ID_WGYNDUT,62,50,0,40.0,62,1,8,0,29,153,23,1,0
ID_33IUFG2,62,50,1,11.0,62,5,2,7,29,153,23,1,0
ID_CA1SHO0,62,47,0,64.0,62,1,10,4,26,115,73,1,1
ID_LEXE4SB,62,50,0,7.0,62,2,2,4,38,159,73,1,0
ID_2JKAUIG,62,50,1,45.0,62,4,2,4,26,247,73,1,0
ID_10DLB7Z,62,50,1,36.0,62,1,2,4,49,247,73,5,0
ID_MQQ31RL,62,50,1,11.0,62,5,2,7,29,137,23,1,1
ID_WAGO60D,62,50,1,43.0,62,1,8,4,67,115,73,5,0
ID_F5YDX1D,62,50,1,43.0,62,1,8,4,67,115,73,5,0
ID_LHU5NEH,62,50,1,25.0,62,1,8,1,67,137,23,1,0
ID_5GMNMD7,62,50,1,41.0,62,1,8,26,67,137,23,1,0
ID_WTCY2D3,62,50,1,1.0,62,1,8,26,26,137,23,5,0
ID_FZY0HTQ,62,50,1,44.0,62,1,8,22,67,84,39,5,0
ID_89ZV81H,62,50,1,56.0,62,1,8,22,49,84,39,5,0
ID_IKLUXVT,62,50,1,54.0,62,2,2,4,67,84,39,1,0
ID_6P7DEGV,62,50,1,39.0,62,2,15,22,67,152,73,1,0
ID_R4HOH1Q,62,50,1,43.0,62,1,8,22,52,152,73,5,0
ID_QA28A7D,62,50,2,41.15399093164514,62,1,8,22,52,115,73,8,1
ID_GGJJ0CK,62,50,1,70.0,62,1,2,22,42,115,73,2,0
ID_OVWA9F3,62,50,1,39.0,62,1,8,22,29,115,73,5,0
ID_SLR4KLN,62,50,1,35.0,62,2,8,22,26,237,73,5,1
ID_92IW4CE,62,50,1,1.0,62,1,8,22,26,237,73,5,0
ID_FMSR46T,62,50,1,41.0,62,1,8,26,67,137,23,1,1
ID_SRO9MPS,62,50,1,50.0,62,1,8,26,38,137,23,5,0
ID_GM3TIV9,62,50,1,52.0,62,1,8,22,67,84,39,5,0
ID_GCKDU75,62,50,0,3.0,62,1,8,7,26,137,23,5,0
ID_7VR374G,62,50,1,29.0,62,1,8,7,67,137,23,1,1
ID_3H2CS18,62,50,1,51.0,62,1,8,32,21,167,73,5,0
ID_9LMC049,62,50,1,48.0,62,3,8,32,67,247,73,1,0
ID_HXT16VJ,62,50,1,38.0,62,1,8,37,67,159,73,5,0
ID_T61OC4T,62,50,1,36.0,62,1,2,37,67,159,73,1,0
ID_BBLWA30,62,50,0,40.0,62,1,8,32,67,167,73,1,0
ID_U9FAHZT,62,50,0,38.0,62,1,8,1,21,39,73,5,0
ID_1JFT2C1,62,50,1,54.0,62,1,8,1,67,39,73,5,0
ID_7OETKST,62,50,1,47.0,62,1,8,1,67,180,23,1,1
ID_S7T5XC6,62,50,0,29.0,62,1,8,4,67,153,23,1,1
ID_QNS7H6S,62,14,0,34.0,62,1,2,37,48,153,23,1,1
ID_QF6LT2A,62,50,0,29.0,62,1,8,37,26,39,73,1,0
ID_RCS3HR0,63,51,0,39.0,63,1,2,4,26,159,73,1,0
ID_LAEGQJ4,63,51,1,52.0,63,1,2,4,67,121,73,1,1
ID_M4GBR0I,63,51,1,50.0,63,1,8,4,67,159,73,5,0
ID_2IOQAKR,63,51,1,51.0,63,1,2,4,67,159,73,1,0
ID_0NXMWEE,63,51,1,30.0,63,1,8,37,67,159,73,1,1
ID_4RSZX4Y,63,42,2,41.15399093164514,63,3,2,37,67,158,73,1,0
ID_AY1R7YP,63,51,1,47.0,63,1,8,37,67,158,73,5,0
ID_DPGC9EF,63,51,1,50.0,63,1,8,37,38,158,73,5,0
ID_TIKY4MU,63,51,1,50.0,63,1,8,37,52,84,39,5,0
ID_ZLB57N2,63,51,1,41.15399093164514,63,3,8,4,56,247,73,1,0
ID_YCCLSTI,63,51,1,34.0,63,1,8,37,67,226,104,1,0
ID_QGHEN9Q,63,51,1,41.15399093164514,63,3,2,25,49,226,104,2,0
ID_BL8JWBF,63,51,0,32.0,63,1,8,25,67,226,104,5,0
ID_9MBR2XT,63,51,1,60.0,63,1,8,25,49,226,104,5,0
ID_GZSEM4L,63,51,1,42.0,63,1,8,25,67,226,104,5,0
ID_G81XMEQ,63,51,1,38.0,63,2,8,37,67,247,73,5,0
ID_VZK6SAJ,63,51,0,41.0,63,1,8,1,67,247,73,1,0
ID_8EPCJFU,63,51,1,40.0,63,1,8,1,67,247,73,5,0
ID_8T6LGM8,63,51,1,41.15399093164514,63,1,8,32,29,115,73,1,0
ID_C4IHRQ5,63,51,1,50.0,63,1,8,32,26,115,73,5,0
ID_5X93TAP,63,52,0,40.0,63,1,8,26,26,237,73,1,0
ID_OVA4OVT,63,51,1,31.0,63,1,8,25,7,158,73,1,0
ID_GFE58VM,63,51,1,20.0,63,1,8,32,17,234,85,0,0
ID_QY8L19N,63,51,0,39.0,63,1,8,4,29,96,23,1,0
ID_UOQE1WE,63,51,1,46.0,63,1,3,1,67,115,73,1,0
ID_VGAUCI1,63,51,1,46.0,63,1,8,1,67,115,73,5,0
ID_90G45CQ,63,51,1,30.0,63,1,8,37,67,247,73,1,0
ID_WWO56HH,63,51,2,20.0,63,1,8,38,67,118,73,1,0
ID_WBEE4X5,63,51,1,46.0,63,1,8,38,52,118,73,5,0
ID_O13G15X,63,51,1,40.0,63,1,8,38,67,118,73,5,0
ID_SMO41I9,63,51,1,46.0,63,1,2,4,67,132,73,1,0
ID_6TH7AJI,63,51,0,31.0,63,1,8,26,67,177,23,1,0
ID_BEC45BE,63,51,1,28.0,63,1,8,26,40,177,23,5,0
ID_C79WTMO,63,51,1,63.0,63,1,8,26,67,177,23,5,0
ID_R2NUL30,63,51,0,44.0,63,1,8,4,26,137,23,1,0
ID_F0NIDMW,63,51,1,39.0,63,1,8,26,67,247,73,1,0
ID_DZPE5WK,63,51,1,34.0,63,1,8,4,67,68,73,1,0
ID_1WW48MU,63,51,1,38.0,63,1,8,4,67,137,23,5,0
ID_PTSZ3TX,63,42,1,71.0,63,4,8,4,29,96,23,1,0
ID_ZMEW54S,63,51,1,52.0,63,1,2,37,42,96,23,2,0
ID_NYD2RNG,63,51,1,59.0,63,1,8,37,67,96,23,5,0
ID_56R688K,63,51,0,39.0,63,1,2,4,26,96,23,5,0
ID_OHBLLIT,63,51,1,34.0,63,1,8,37,67,96,23,1,1
ID_YW9GFR5,63,51,1,50.0,63,1,8,32,67,96,23,2,1
ID_2B10EU2,63,51,1,50.0,63,1,8,4,26,27,12,5,0
ID_SCLQWNI,63,51,0,1.0,63,1,8,37,38,96,23,5,0
ID_SBWRUB7,64,52,0,52.0,64,3,2,4,67,20,73,1,0
ID_NGCELZ7,64,52,1,36.0,64,1,8,26,67,144,66,1,0
ID_QJCP7KQ,64,52,1,50.0,64,1,8,26,60,235,23,5,0
ID_0R8HDFR,64,52,1,45.0,64,2,8,25,67,86,23,1,0
ID_A3WW8X5,64,52,1,29.0,64,1,8,25,67,52,31,1,0
ID_N8JNEZZ,64,31,1,62.0,64,1,2,4,48,153,23,1,0
ID_OKA9IOC,64,52,0,37.0,64,1,2,4,67,153,23,4,0
ID_WWZ70BP,64,52,1,50.0,64,1,8,4,26,235,23,5,0
ID_5QTYVGA,64,52,0,24.0,64,1,8,26,54,217,59,1,0
ID_8W9YVO5,64,52,1,31.0,64,1,8,26,42,133,73,2,0
ID_OPWWI1E,64,52,1,55.0,64,1,8,26,67,133,73,5,0
